Y_1h,Y_4h,Y_12h,Y_24h,Y_48h
0.0012428289,0.0048426483,-0.0057057114,0.038774762,0.040570118
-0.00037346018,0.0055303536,0.005480192,0.0017310288,-0.0046361266
-0.005873294,-0.009585247,-0.029214375,-0.006356102,-0.05327033
-0.0043081227,-0.011582061,-0.019736193,-0.047229875,-0.052601386
0.008215955,0.003082813,0.022256875,-0.0056520244,0.027252793
0.0036383825,0.01642598,0.016152734,0.033086624,0.039446052
-0.00294546,-0.009354919,0.0037861727,0.0061637335,-0.047132485
-0.020813763,-0.012201127,-0.020995023,-0.05295495,-0.030088037
-0.002802758,-0.00021999994,0.010814469,0.024184853,0.04364119
-0.001318322,0.0022273927,-0.011394087,0.019016996,-0.0072122184
-0.00051862845,-0.006305004,-0.007400107,-0.025736352,-0.055751372
0.0012259948,0.0025796276,-0.015698941,-0.03085185,-0.023544636
-0.0141146155,0.0017495443,0.015558111,0.007545382,0.012219225
-0.001824089,0.026317876,0.012692094,0.0046392693,0.0027620592
-0.005573009,0.0018483014,-0.024723832,-0.0018685655,0.03759466
0.0032801635,0.037632536,0.041483466,0.039534252,0.03197599
0.003592607,0.013737073,-0.001351858,-0.0072798864,0.045877732
0.0037096536,0.0014994811,0.0067700353,0.053528823,0.056994494
0.009289322,0.001455066,0.0029252602,0.0032994896,-0.009806991
-0.0010326129,-0.003111543,-0.0047504553,-0.0130629605,-0.00827443
0.0028750333,-0.010138122,-0.0100809615,0.0048524374,-0.00055936654
0.0032607676,0.0074794837,0.009796839,-0.005385656,-0.056293413
-0.010557652,-0.025729258,-0.024818225,-0.051198456,-0.07250637
-0.0007324661,0.00020682384,-0.019798284,-0.022542072,-0.014571676
-0.0027926967,0.000624075,0.017582584,0.008156913,-0.00079176563
0.0010188215,0.0057536457,0.019219717,-0.00887622,0.011711243
0.0026150844,0.0011771224,0.008957212,0.020769631,0.0084434915
-0.0051932014,-0.015011901,-0.0069783204,-0.012077447,-0.0289876
0.0014161497,-0.004842037,0.0030671477,-0.017122846,-0.016544903
-0.004095178,-0.003118856,0.0085880775,0.0005881796,-0.055375554
-0.0034593458,0.0030882796,-0.0008986077,-0.055929083,-0.075140186
-0.0031649854,-0.014907229,-0.014151223,-0.020436047,-0.038648635
0.005159093,-0.025417918,-0.009071188,-0.01860721,-0.02371497
-0.0025833503,-0.0021663674,-0.0027524293,-0.005206911,-0.008018281
0.0008720892,0.0073292023,-0.000628632,-0.0028262036,-0.0042979405
0.0038444009,0.012771786,-0.017407361,-0.0014759258,0.02447754
0.008056815,0.017091068,0.0052649314,0.02599087,0.051076237
-0.0011470411,-0.0010568245,0.014305058,0.024482511,0.0017729332
-0.0039210687,-0.0022182032,0.001902102,-0.022167914,-0.014179974
-0.003965766,-0.0016462889,-0.01621821,0.008171622,0.00746267
-0.0030675072,-0.004461686,-0.008919715,-0.00070324796,-0.0048465966
-0.0016881921,-0.0010838242,-0.0014806222,-0.004146279,-0.01643467
6.831251e-05,-0.006251329,-0.0079508955,-0.012340389,-0.014882867
-0.0023818584,-0.0077438504,-0.013083683,-0.0025747197,-0.012594644
0.003963037,-0.012796344,-0.0037332326,-0.010046113,-0.032127216
-0.001392599,0.0013371342,0.0049133874,-0.02231232,-0.12698245
-0.02766907,-0.05015424,-0.06613765,-0.107345216,-0.13353506
-0.0001318243,-0.0057401867,-0.01972888,-0.029778006,-0.017748374
-0.0024309931,-0.0051817135,0.011358198,0.012405476,0.017977165
-0.0052473983,-0.01999522,-0.0758964,0.005504643,0.022267623
0.0024343983,-0.0024302362,0.013361645,0.01667327,0.026822504
0.0058230436,0.03141098,0.030305823,0.009987249,0.014158203
-0.030317346,-0.029005416,-0.009085149,0.0041302927,0.021179162
-0.0074403984,0.0017738098,-0.023642916,0.01698024,0.01773841
-0.0066818683,0.0006930721,0.0015692688,0.0007457339,-0.025372006
0.0030489282,0.0074804677,0.003226627,-0.026097791,0.013906014
-0.00022400642,0.0022682988,0.0068381988,0.041059952,0.046883952
-0.0027168319,0.0055932333,0.00802333,0.0056049693,-0.038162988
-0.0030476649,-0.0034709268,0.0043239305,-0.043515004,-0.035691198
-0.00089130766,0.0007755218,-0.0049999054,0.008192691,0.12390504
-0.00032086685,0.0029265233,0.020871872,0.114897,0.115089945
-0.004758182,-0.00014443685,-0.0022251438,0.0001753015,0.008659725
0.0030702422,0.0015605595,0.0031898208,0.00848295,0.057107408
0.0064033666,0.023547571,0.019346602,0.048239447,0.057631698
0.0043865168,0.011675866,-0.00891835,0.008984707,0.0057762186
-0.008651354,-0.017864933,-0.0023151126,-0.0031800822,-0.027205568
0.0033995064,-0.0072435504,0.015971147,-0.02410419,-0.04061611
0.0030150923,0.0011870345,0.012331156,-0.016936341,-0.015082263
0.0032336633,-0.0005672283,-0.00082011754,0.0018865048,-0.004676764
-0.0037047947,-0.0043872427,0.0018310548,-0.006550853,0.0043726168
-0.010511539,-0.0035881775,0.010026705,0.01099518,0.04941343
0.020895498,0.020965459,0.037712827,0.03802148,0.0348542
-0.004685482,-0.0068353894,-0.0036833675,-0.0030552603,-0.081992164
-0.0012403326,-0.010099805,-0.019232212,-0.079197645,-0.08736376
0.005434827,-0.0012493858,-0.0030194237,-0.00893184,-0.015760735
-0.0012487061,0.00027287478,-0.011108557,-0.0068914094,-0.036307223
0.0018191799,-0.009364643,-0.042841382,-0.029627236,-0.067395516
0.010175601,0.014344932,-0.030999575,-0.03899848,-0.015574609
0.00036341933,-0.016433777,0.010965531,0.024389382,-0.01272839
-0.0019772951,-0.0035360993,0.023030225,-0.036223415,0.0023168507
0.0052728574,-0.0456185,-0.040785864,0.03998458,0.08169922
0.00879268,0.012963395,0.029703287,0.040243234,0.014710549
-0.0015249407,-0.010272878,-0.019428242,-0.024559349,-0.055046905
-0.014142374,-0.006219782,0.02484649,-0.031297136,0.12239251
0.010554171,0.0064391578,0.018698117,0.1579699,0.17659512
-0.006889239,-0.0051363185,0.024797028,0.01652742,0.009613111
-0.0056979964,-0.000710027,-0.0062022693,-0.0068029664,-0.06037454
-0.0034762095,-0.012357382,-0.009548637,-0.053959973,-0.11847031
-0.002230345,-0.0053689857,-0.0022130387,-0.06862105,-0.047057807
0.006278051,0.0028992796,0.008402393,0.023229096,-0.008784876
-0.0049744635,-0.0044445107,-0.029002197,-0.031281166,-0.036411718
-0.002055532,-0.0123276375,0.005014588,-0.0053023137,0.014272942
0.0018052337,0.009162309,0.016442759,0.019678088,0.09424746
0.0067677484,0.06889239,0.075909995,0.07327122,0.008682051
-0.021050217,-0.0542468,-0.061345987,-0.060221743,-0.06369333
-0.01554342,-0.020507691,0.015883118,-0.0037085612,-0.0094761755
0.0010402538,-0.0009268274,0.0010090871,-0.005789287,-0.03324624
0.0019361366,0.005431157,-0.010762308,-0.027622074,0.016811606
0.00582911,0.017900229,0.026490798,0.045673285,0.035063203
-0.018854031,-0.019859416,-0.018064348,-0.010162647,0.03649547
0.008747838,-0.0014289053,0.030386237,0.047118988,0.029759537
0.004802382,0.007901714,0.00053563376,-0.016601171,0.020736318
0.005104597,0.007000112,0.0027062716,0.037954193,0.042152386
