timestamp,open,high,low,close,volume,RSI,MACD,MACD_signal,macd_histogram,macd_divergence,macd_slope,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,bollinger_mavg,bollinger_hband,bollinger_lband,bollinger_width,timeframe
2019-01-27,3565.62,3579.0,3486.0,3550.84,22735.598162,43.869893977721574,-60.455377673018575,-64.50587956578845,4.050501892769873,4.050501892769873,1.674280432550404,3577.425,3752.325,3664.875,3677.13,3612.8605,3857.0982957217393,3368.6227042782602,488.47559144347906,1d
2019-01-28,3550.05,3557.75,3380.27,3434.15,40405.111401,38.223832195269175,-67.76327331505945,-65.15735831564265,-2.6059149994167967,2.6059149994167967,-7.307895642040876,3537.0,3725.035,3631.0175,3677.13,3586.8115000000007,3786.550594047746,3387.0724059522554,399.4781880954906,1d
2019-01-29,3434.0,3443.45,3349.92,3411.04,29544.928977,37.20264846062142,-74.56013430737039,-67.0379135139882,-7.522220793382189,7.522220793382189,-6.79686099231094,3506.4300000000003,3709.86,3608.1450000000004,3677.13,3559.031,3677.91055163111,3440.1514483688898,237.75910326222038,1d
2019-01-30,3410.04,3478.0,3387.1,3458.18,23968.260243,40.683757379311054,-75.27516631778644,-68.68536407474785,-6.589802243038591,6.589802243038591,-0.7150320104160528,3506.4300000000003,3709.86,3608.1450000000004,3677.13,3552.6460000000006,3678.579657042166,3426.712342957835,251.86731408433116,1d
2019-01-31,3457.5,3489.2,3418.8,3434.1,29607.190253,39.47982232078296,-76.89845161007497,-70.32798158181328,-6.5704700282616955,6.5704700282616955,-1.6232852922885286,3506.4300000000003,3709.86,3608.1450000000004,3677.13,3544.2854999999995,3678.138732979311,3410.432267020688,267.7064659586231,1d
2019-02-01,3434.1,3488.0,3401.2,3462.07,25260.476159,41.640136615233295,-75.06269562414627,-71.27492439027988,-3.787771233866394,3.787771233866394,1.8357559859286994,3506.4300000000003,3709.86,3608.1450000000004,3677.13,3538.2325000000005,3675.419348476864,3401.045651523137,274.3736969537267,1d
2019-02-02,3462.2,3526.4,3440.29,3504.77,17920.802,44.875207525146735,-69.3627421237843,-70.89248793698077,1.5297458131964703,1.5297458131964703,5.699953500361971,3506.4300000000003,3709.86,3608.1450000000004,3677.13,3539.6305,3674.8407690590248,3404.4202309409757,270.4205381180491,1d
2019-02-03,3504.06,3511.09,3426.0,3458.11,19867.33639,42.12710639784048,-67.82867323177697,-70.27972499594001,2.45105176416304,2.45105176416304,1.5340688920073262,3506.4300000000003,3678.365,3592.3975,3677.13,3531.2314999999994,3664.7744272219747,3397.688572778024,267.08585444395067,1d
2019-02-04,3458.11,3484.88,3433.31,3463.22,23131.981108,42.542095671177684,-65.44615574394493,-69.313011145541,3.8668554015960694,3.8668554015960694,2.3825174878320468,3464.46,3672.965,3568.7125,3677.13,3526.7394999999997,3663.058307576261,3390.4206924237383,272.6376151525228,1d
2019-02-05,3463.22,3478.97,3448.43,3471.59,25264.41503,43.259793817791625,-62.165993544145294,-67.88360762526186,5.717614081116565,5.717614081116565,3.2801621997996335,3453.835,3534.96,3494.3975,3692.0,3520.7270000000003,3655.6302806273216,3385.823719372679,269.8065612546425,1d
2019-02-06,3471.57,3482.72,3380.0,3405.37,35310.244846,39.098741092902394,-64.17012864636354,-67.14091182948219,2.9707831831186553,2.9707831831186553,-2.0041351022182425,3438.16,3534.96,3486.56,3707.0,3510.185,3646.538976473052,3373.831023526948,272.70795294610434,1d
2019-02-07,3407.0,3426.45,3390.0,3398.4,18665.538638,38.67704426310019,-65.5650478444386,-66.82573903247348,1.2606911880348832,1.2606911880348832,-1.3949191980750584,3453.2,3534.96,3494.08,3773.96,3500.3615,3639.182498739433,3361.540501260567,277.64199747886596,1d
2019-02-08,3398.4,3733.58,3373.1,3659.04,47968.058013,57.246590419150856,-45.11895835182577,-62.484382896343945,17.365424544518177,17.365424544518177,20.446089492612828,3553.34,3541.75,3547.545,3773.96,3500.0485,3637.4010002721593,3362.6959997278404,274.70500054431886,1d
2019-02-09,3660.27,3680.02,3625.13,3665.18,24759.833719,57.57253017131327,-28.09596563423065,-55.606699443921286,27.510733809690635,27.510733809690635,17.022992717595116,3553.34,3541.75,3547.545,3773.96,3506.3435,3660.787863998864,3351.899136001136,308.888727997728,1d
2019-02-10,3665.18,3684.99,3609.76,3680.06,23250.602634,58.400237256430515,-13.251672586152381,-47.13569407236751,33.884021486215126,33.884021486215126,14.84429304807827,3553.34,3541.75,3547.545,3773.96,3514.0015,3685.9592048317804,3342.0437951682193,343.91540966356115,1d
2019-02-11,3679.75,3684.9,3615.53,3631.05,24954.614571,54.62058095812217,-5.380141877986716,-38.78458363349135,33.404441755504635,33.404441755504635,7.871530708165665,3553.34,3541.75,3547.545,3773.96,3517.0074999999997,3694.842276000122,3339.1727239998772,355.66955200024495,1d
2019-02-12,3631.05,3667.6,3582.34,3631.46,29479.59823,54.64702496833317,0.8810305216070446,-30.851460802471674,31.73249132407872,31.73249132407872,6.261172399593761,3553.34,3541.75,3547.545,3773.96,3520.9395000000004,3705.1316088945287,3336.747391105472,368.3842177890565,1d
2019-02-13,3631.51,3670.0,3591.75,3609.4,25773.997648,52.862103313627664,4.016695159219125,-23.877829610133514,27.89452476935264,27.89452476935264,3.1356646376120807,3553.34,3541.75,3547.545,3773.96,3522.9284999999995,3710.0167206099936,3335.8402793900054,374.1764412199882,1d
2019-02-14,3608.34,3626.4,3568.11,3590.56,21753.501261,51.320393329726734,4.924732181174932,-18.117317251871828,23.04204943304676,23.04204943304676,0.9080370219558063,3553.34,3541.75,3547.545,3709.86,3524.192,3712.7431102699047,3335.6408897300953,377.1022205398094,1d
2019-02-15,3590.57,3653.23,3573.45,3602.47,20777.872899,52.26811835197755,6.5301203644030466,-13.187829728616855,19.7179500930199,19.7179500930199,1.605388183228115,3553.34,3541.75,3547.545,3709.86,3526.053,3716.9089799535077,3335.197020046492,381.7119599070156,1d
2019-02-16,3602.49,3648.2,3597.91,3618.41,19565.992751,53.570944232311845,8.985052754518165,-8.753253231989852,17.738305986508017,17.738305986508017,2.4549323901151183,3553.34,3541.75,3547.545,3709.86,3529.4315,3724.27356951019,3334.58943048981,389.6841390203799,1d
2019-02-17,3617.22,3700.11,3604.4,3667.58,25690.227779,57.43079029190776,14.728432231052011,-4.05691613938148,18.78534837043349,18.78534837043349,5.743379476533846,3634.11,3541.75,3587.9300000000003,3709.86,3541.103,3739.6472649990524,3342.5587350009478,397.0885299981046,1d
2019-02-18,3667.62,3925.0,3655.0,3898.6,64042.730492,70.03526249749738,37.489331453623436,4.252333379219503,33.236998074403935,33.236998074403935,22.760899222571425,3746.5550000000003,3637.46,3692.0075,3709.86,3565.4809999999998,3808.833053280867,3322.1289467191327,486.7041065617341,1d
2019-02-19,3897.35,3994.52,3856.0,3907.79,50207.172667,70.41059478690678,55.627821369271715,14.527430977229947,41.10039039204177,41.10039039204177,18.13848991564828,3781.315,3672.2200000000003,3726.7675,3709.86,3587.9615,3867.838472420051,3308.084527579949,559.7539448401021,1d
2019-02-20,3907.35,3986.98,3870.66,3969.74,36205.14085,72.87694392103411,74.1468340226238,26.45131158630872,47.69552243631509,47.69552243631509,18.519012653352092,3781.315,3672.2200000000003,3726.7675,3709.86,3614.7434999999996,3930.7787986155404,3298.708201384459,632.0705972310816,1d
2019-02-21,3969.74,4016.48,3901.03,3937.31,31103.884728,69.60612790159512,85.22404525789761,38.205858320626504,47.01818693727111,47.01818693727111,11.077211235273808,3792.295,3683.2,3737.7475,3709.86,3638.5055,3975.8002809543077,3301.2107190456927,674.589561908615,1d
2019-02-22,3937.31,3988.0,3926.65,3962.0,23943.16375,70.68486756900904,94.90113046778015,49.544912750057236,45.35621771772291,45.35621771772291,9.677085209882534,3792.295,3683.2,3737.7475,3709.86,3661.3670000000006,4020.5742911899406,3302.1597088100607,718.4145823798799,1d
2019-02-23,3962.0,4162.02,3933.15,4117.76,33657.942883,76.38027699323351,113.82669716534883,62.40126963311556,51.42542753223327,51.42542753223327,18.925566697568684,3867.735,3755.9700000000003,3811.8525,3755.9700000000003,3694.3495000000003,4091.935628152146,3296.7633718478546,795.1722563042913,1d
2019-02-24,4118.0,4198.0,3712.66,3743.56,62224.18689,50.830387048478585,97.50653777267053,69.42232326102656,28.084214511643964,28.084214511643964,-16.320159392678306,3897.955,3785.55,3841.7525,3773.96,3708.3665,4091.888324217364,3324.8446757826364,767.0436484347274,1d
2019-02-25,3743.56,3872.66,3740.0,3827.92,38102.966245,54.52365508755639,90.33847513997216,73.60555363681569,16.732921503156476,16.732921503156476,-7.168062632698366,3901.2,3785.55,3843.375,3773.96,3726.1829999999995,4096.946084251944,3355.4199157480552,741.5261685038886,1d
2019-02-26,3828.44,3841.51,3777.0,3809.23,28838.748036,53.563719312560984,82.20203318968197,75.32484954738895,6.877183642293019,6.877183642293019,-8.136441950290191,3926.5,3785.55,3856.025,3773.96,3746.3759999999993,4087.88646879417,3404.8655312058286,683.0209375883414,1d
2019-02-27,3809.31,3838.85,3677.17,3818.07,31500.995466,53.97644831997638,75.5957378361527,75.3790272051417,0.2167106310109972,0.2167106310109972,-6.606295353529276,3937.585,3785.55,3861.5675,3773.96,3767.3595,4070.144436578778,3464.574563421222,605.5698731575558,1d
2019-02-28,3818.04,3888.0,3763.87,3813.69,32561.961044,53.72166934052711,69.20897380890165,74.1450165258937,-4.936042716992048,4.936042716992048,-6.386764027251047,3937.585,3785.55,3861.5675,3773.96,3775.0919999999996,4074.2946601218882,3475.889339878111,598.4053202437772,1d
2019-03-01,3814.26,3857.0,3813.01,3823.0,23174.57217,54.21635566249909,64.15907066722184,72.14782735415932,-7.988756686937478,7.988756686937478,-5.049903141679806,3937.585,3785.55,3861.5675,3773.96,3782.983,4078.475920463443,3487.4900795365575,590.9858409268854,1d
2019-03-02,3822.17,3841.31,3772.25,3819.93,19445.838355,54.01132894502376,59.22653606143558,69.56356909561458,-10.337033034179,10.337033034179,-4.932534605786259,3937.585,3785.55,3861.5675,3773.96,3789.9764999999998,4081.9950221026475,3497.957977897352,584.0370442052954,1d
2019-03-03,3819.97,3835.0,3781.32,3807.75,16718.16541,53.15251798879636,53.71544443511948,66.39394416351557,-12.67849972839609,12.67849972839609,-5.511091626316102,3937.585,3785.55,3861.5675,3773.96,3798.8115,4081.6086734848395,3516.01432651516,565.5943469696795,1d
2019-03-04,3807.32,3830.0,3670.69,3715.3,34742.84166,47.038702131144305,41.41056701353182,61.39726873351882,-19.986701719987003,19.986701719987003,-12.304877421587662,3934.3450000000003,3785.55,3859.9475,3773.96,3803.0035,4078.135248606035,3527.8717513939646,550.2634972120704,1d
2019-03-05,3716.1,3877.1,3703.55,3857.73,32962.536162,55.5260738565453,42.66001556341553,57.64981809949817,-14.989802536082642,14.989802536082642,1.2494485498837093,3779.3450000000003,3785.55,3782.4475,3773.96,3815.4199999999996,4076.539390547723,3554.300609452276,522.2387810954469,1d
2019-03-06,3857.58,3907.0,3813.09,3861.84,24775.11883,55.746461700223314,43.48063746929711,54.81598197345796,-11.335344504160851,11.335344504160851,0.8206219058815805,3788.8450000000003,3883.0550000000003,3835.9500000000003,3773.96,3828.9840000000004,4069.3295160722055,3588.6384839277953,480.6910321444102,1d
2019-03-07,3861.84,3905.4,3840.4,3873.64,26455.257661,56.41426931220929,44.56937956115007,52.766661490996384,-8.197281929846312,8.197281929846312,1.0887420918529642,3788.8450000000003,3883.0550000000003,3835.9500000000003,3773.96,3842.5425000000005,4059.7238726704363,3625.3611273295646,434.3627453408717,1d
2019-03-08,3873.63,3932.0,3800.0,3864.89,34730.366592,55.74252999296752,44.21646376916988,51.05662194663109,-6.840158177461213,6.840158177461213,-0.3529157919801946,3801.3450000000003,3883.0550000000003,3842.2000000000003,3773.96,3854.8665,4046.2118196997894,3663.5211803002107,382.6906393995787,1d
2019-03-09,3864.88,3971.75,3854.75,3943.04,30979.747653,60.29044589671834,49.67025950173047,50.779349457650966,-1.1090899559204956,1.1090899559204956,5.453795732560593,3821.2200000000003,3883.0550000000003,3852.1375000000003,3773.96,3868.6394999999998,4042.978009397708,3694.3009906022917,348.6770187954162,1d
2019-03-10,3943.43,3943.43,3881.69,3916.82,23187.561412,58.132055933123496,51.28550961126621,50.88058148837402,0.40492812289218705,0.40492812289218705,1.6152501095357366,3821.2200000000003,3883.0550000000003,3852.1375000000003,3773.96,3869.5505000000003,4044.694275164905,3694.4067248350957,350.28755032980916,1d
2019-03-11,3915.99,3936.98,3830.0,3871.61,38066.885705,54.50852204935018,48.360072977868185,50.37647978627285,-2.0164068084046676,2.0164068084046676,-2.9254366333980215,3821.2200000000003,3883.0550000000003,3852.1375000000003,3773.96,3867.7415,4042.013266190094,3693.4697338099063,348.54353238018757,1d
2019-03-12,3871.61,3905.2,3826.06,3882.73,26921.008622,55.24742874226546,46.4040178038058,49.58198738977944,-3.177969585973642,3.177969585973642,-1.956055174062385,3821.2200000000003,3885.725,3853.4725,3773.96,3863.3910000000005,4031.49553092054,3695.286469079461,336.20906184107935,1d
2019-03-13,3882.69,3893.56,3840.0,3866.0,24461.008757,53.83076765809289,43.00808833348583,48.267207578520726,-5.259119245034896,5.259119245034896,-3.3959294703199703,3837.65,3897.955,3867.8025,3773.96,3859.8255,4024.4974156960734,3695.1535843039264,329.34383139214697,1d
2019-03-14,3866.0,3920.0,3810.43,3877.12,27048.74853,54.6629164791542,40.744404693395154,46.76264700149561,-6.018242308100454,6.018242308100454,-2.263683640090676,3885.875,3901.2,3893.5375,3773.96,3855.5814999999993,4013.7481460762647,3697.414853923734,316.3332921525307,1d
2019-03-15,3877.12,3939.22,3872.2,3923.76,21740.061498,58.076018770777374,42.22710948029362,45.855539497255215,-3.6284300169615946,3.6284300169615946,1.4827047868984664,3885.875,3926.5,3906.1875,3773.96,3845.8815000000004,3954.6127113931166,3737.1502886068843,217.4624227862323,1d
2019-03-16,3924.46,4056.98,3921.98,4005.98,28568.376124,63.318600781710465,49.46641255287432,46.577714108379034,2.888698444495283,2.888698444495283,7.239303072580697,3928.49,3934.3450000000003,3931.4175,3773.96,3859.0025,3978.0243544428486,3739.9806455571515,238.04370888569701,1d
2019-03-17,4005.98,4012.0,3950.01,3981.14,18814.255577,60.84315595841951,52.59297293677264,47.78076587405776,4.812207062714883,4.812207062714883,3.1265603838983225,3933.705,3934.3450000000003,3934.025,3773.96,3866.6635,3995.9760190034385,3737.3509809965617,258.6250380068768,1d
2019-03-18,3981.85,4037.0,3953.33,3987.81,22454.47801,61.280885924788514,54.97528693627328,49.21967008650086,5.755616849772416,5.755616849772416,2.3823139995006386,3933.705,3934.3450000000003,3934.025,3773.96,3875.5925,4012.261417150224,3738.9235828497763,273.33783430044787,1d
2019-03-19,3987.83,4031.0,3970.0,4015.53,19893.741815,63.12578841160518,58.426555318374994,51.06104713287569,7.365508185499301,7.365508185499301,3.4512683821017163,3933.705,3934.3450000000003,3934.025,3773.96,3885.4655,4032.241593349751,3738.6894066502487,293.5521866995023,1d
2019-03-20,4017.48,4050.0,3980.5,4043.04,23432.300255,64.91260970827022,62.659240742319525,53.380685854764465,9.27855488755506,9.27855488755506,4.232685423944531,3933.705,3934.3450000000003,3934.025,3773.96,3896.933,4054.897576674693,3738.968423325307,315.92915334938607,1d
2019-03-21,4043.04,4069.32,3880.01,3980.64,35997.682119,58.04222421318726,60.283604071708396,54.761269498153254,5.522334573555142,5.522334573555142,-2.3756366706111294,3939.875,3934.3450000000003,3937.11,3773.96,3904.815,4062.968275211154,3746.661724788846,316.30655042230774,1d
2019-03-22,3980.85,4008.0,3968.25,3986.93,20022.606318,58.5188239911919,58.237124012720415,55.456440401066686,2.7806836116537283,2.7806836116537283,-2.0464800589879815,3939.875,3870.005,3904.94,3785.55,3913.165,4070.1396809521048,3756.190319047895,313.9493619042096,1d
2019-03-23,3987.89,4018.83,3978.01,4006.01,17302.604318,60.0029861507719,57.49213679826835,55.86357968050702,1.628557117761325,1.628557117761325,-0.7449872144520668,3970.76,3870.005,3920.3825,3785.55,3923.0780000000004,4077.1869048173894,3768.9690951826115,308.21780963477795,1d
2019-03-24,4006.01,4006.02,3950.0,3992.18,17179.850648,58.37268272670991,55.15002844736409,55.720869433878434,-0.5708409865143409,0.5708409865143409,-2.3421083509042546,3974.665,3870.005,3922.335,3785.55,3936.922,4060.6297484396805,3813.2142515603196,247.41549687936094,1d
2019-03-25,3991.35,3999.3,3888.71,3936.12,33192.890217,52.18335893327435,48.21453012745451,54.21960157259365,-6.005071445139144,6.005071445139144,-6.935498319909584,3974.665,3870.005,3922.335,3785.55,3940.8415,4059.1124227621704,3822.5705772378296,236.54184552434072,1d
2019-03-26,3935.47,3958.98,3894.0,3948.55,29349.537627,53.364105203823804,43.22284876424965,52.02025101092486,-8.797402246675212,8.797402246675212,-4.9916813632048616,3974.665,3870.005,3922.335,3785.55,3945.1769999999997,4057.766794049084,3832.587205950915,225.179588098169,1d
2019-03-27,3948.77,4048.0,3936.15,4038.05,32364.555852,60.85871731952539,45.95902035986728,50.80800488071335,-4.8489845208460665,4.8489845208460665,2.736171595617634,3974.665,3870.005,3922.335,3785.55,3953.3975,4067.886475866742,3838.908524133258,228.97795173348368,1d
2019-03-28,4039.58,4039.7,4002.0,4027.81,20089.293875,59.67704313379524,46.76212892783133,49.99882969013695,-3.236700762305624,3.236700762305624,0.8031085679640455,3974.665,3870.005,3922.335,3785.55,3961.5434999999998,4072.8225404838904,3850.264459516109,222.55808096778128,1d
2019-03-29,4028.22,4123.71,4024.03,4103.25,30084.217444,65.05960650429674,52.87644898617509,50.57435354934458,2.3020954368305127,2.3020954368305127,6.114320058343765,4001.86,3897.2,3949.5299999999997,3785.55,3969.554,4096.337370108289,3842.770629891711,253.56674021657818,1d
2019-03-30,4104.24,4140.0,4052.0,4106.97,19509.292601,65.30554290895196,57.361042205832746,51.93169128064222,5.429350925190526,5.429350925190526,4.484593219657654,4014.355,3921.775,3968.065,3785.55,3979.0615,4116.658408290177,3841.4645917098223,275.1938165803549,1d
2019-03-31,4106.99,4116.12,4082.57,4103.95,13525.087433,64.9061232973604,59.980013620597674,53.541355748633315,6.4386578719643595,6.4386578719643595,2.6189714147649283,4014.355,3970.0,3992.1775,3785.55,3990.6784999999995,4129.254662924997,3852.1023370750013,277.15232584999603,1d
2019-04-01,4102.44,4158.7,4067.0,4144.56,25507.067641,67.76150897262306,64.58792554247248,55.750669707401144,8.837255835071332,8.837255835071332,4.607911921874802,4023.705,3979.35,4001.5275,3883.0550000000003,4003.7699999999995,4148.418300785096,3859.121699214903,289.29660157019316,1d
2019-04-02,4144.54,4897.99,4140.54,4857.29,105383.639263,87.29686051060106,124.31802262607789,69.46414029113649,54.8538823349414,54.8538823349414,59.730097083605415,4393.35,4348.995,4371.172500000001,4233.05,4053.3345,4444.48630656494,3662.18269343506,782.3036131298795,1d
2019-04-03,4857.19,5275.01,4753.5,4932.6,109890.125743,88.1162887159152,175.70601296079985,90.71251482506916,84.99349813573069,84.99349813573069,51.38799033472196,4584.505,4542.72,4563.6125,4421.56,4106.1085,4644.876176620468,3567.340823379533,1077.535353240935,1d
2019-04-04,4932.59,5039.08,4777.0,4898.66,61054.254168,85.44136206086269,211.25744683602898,114.82150122726114,96.43594560876784,96.43594560876784,35.55143387522912,4605.58,4542.72,4574.15,4421.56,4154.853499999999,4787.106368883184,3522.6006311168153,1264.5057377663684,1d
2019-04-05,4898.64,5028.22,4880.62,5004.95,39768.552806,86.7934651791963,245.18261643245023,140.89372426829897,104.28889216415126,104.28889216415126,33.925169596421256,4638.505,4542.72,4590.6125,4421.56,4204.802,4932.719871510252,3476.884128489747,1455.835743020505,1d
2019-04-06,5004.96,5205.0,4928.59,5043.89,41770.842313,87.2602722641707,272.0743861569117,167.12985664602152,104.94452951089019,104.94452951089019,26.891769724461483,4649.52,4542.72,4596.120000000001,4421.56,4257.9395,5063.779960847566,3452.0990391524347,1611.6809216951315,1d
2019-04-07,5042.07,5234.0,5026.0,5170.27,37615.486804,88.6611052781901,300.12446914722295,193.72877914626184,106.39569000096111,106.39569000096111,28.05008299031124,4663.505,4542.72,4603.1125,4424.23,4317.0625,5204.346068378801,3429.7789316211997,1774.567136757601,1d
2019-04-08,5170.27,5305.0,5039.0,5236.9,50178.430782,89.3274089923556,323.99602169920763,219.78222765685103,104.2137940423566,104.2137940423566,23.871552551984678,4686.0,4557.715,4621.8575,4451.455,4378.131,5339.063109733054,3417.1988902669464,1921.864219466108,1d
2019-04-09,5238.38,5238.4,5076.68,5150.0,34067.012311,82.51690737351335,332.0743489499164,242.24065191546413,89.83369703445226,89.83369703445226,8.078327250708753,4686.0,4588.6,4637.3,4454.7,4433.479,5437.389389465125,3429.568610534876,2007.8207789302487,1d
2019-04-10,5150.0,5422.0,5135.0,5308.25,40073.620471,84.79097949638762,347.24313128081485,263.2411477885343,84.00198349228054,84.00198349228054,15.168782330898466,4781.27,4651.005,4716.137500000001,4538.5,4499.8595000000005,5549.737024027931,3449.98197597207,2099.7550480558607,1d
2019-04-11,5307.86,5332.67,4927.0,5017.37,54696.600686,67.42937252969556,331.9662156565237,276.9861613621322,54.98005429439149,54.98005429439149,-15.276915624291178,5087.75,4651.005,4869.3775000000005,4546.345,4551.3815,5596.641677492197,3506.1213225078036,2090.5203549843936,1d
2019-04-12,5017.37,5080.58,4861.22,5048.01,33276.678614,68.16872892207294,318.6582479661929,285.3205786829443,33.3376692832486,33.3376692832486,-13.30796769033077,5099.5,4651.005,4875.2525000000005,4546.345,4603.4815,5638.64001803046,3568.32298196954,2070.31703606092,1d
2019-04-13,5047.0,5099.0,5004.0,5045.22,17292.456802,68.0173214328653,304.37778042572063,289.13201903149957,15.245761394221063,15.245761394221063,-14.280467540472273,5141.610000000001,4651.005,4896.307500000001,4546.345,4656.1335,5668.434295579564,3643.8327044204357,2024.601591159128,1d
2019-04-14,5047.45,5152.99,5000.0,5131.3,18281.607739,70.21536917558154,296.587467903405,290.62310880588063,5.96435909752438,5.96435909752438,-7.790312522315617,5141.610000000001,4651.005,4896.307500000001,4546.345,4715.8925,5691.567190106809,3740.2178098931904,1951.3493802136186,1d
2019-04-15,5131.28,5167.38,4950.0,5024.95,29057.191581,64.3327054548361,278.62027184856106,288.22254141441675,-9.602269565855693,9.602269565855693,-17.967196054843953,5141.610000000001,4651.005,4896.307500000001,4546.345,4769.7125,5687.151945693839,3852.2730543061607,1834.8788913876779,1d
2019-04-16,5024.95,5197.72,5003.94,5173.72,24242.229493,68.32988806860399,273.23594135717485,285.2252214029684,-11.989280045793521,11.989280045793521,-5.3843304913862085,5141.610000000001,4655.355,4898.4825,4546.345,4826.496,5695.044261328073,3957.947738671927,1737.0965226561461,1d
2019-04-17,5173.72,5230.4,5146.8,5202.82,23307.536134,69.06029075021496,268.2250164268062,281.82518040773596,-13.600163980929779,13.600163980929779,-5.010924930368674,5141.610000000001,4655.355,4898.4825,4546.345,4885.2465,5686.067130685186,4084.425869314814,1601.6412613703724,1d
2019-04-18,5202.41,5287.0,5198.8,5258.44,22619.239001,70.46248873893252,265.6793058240737,278.59600549100355,-12.916699666929844,12.916699666929844,-2.54571060273247,5141.610000000001,4655.355,4898.4825,4546.345,4943.005999999999,5673.430544806662,4212.581455193337,1460.8490896133244,1d
2019-04-19,5258.44,5320.0,5175.0,5258.68,24611.236323,70.46870802451679,260.6762641173864,275.01205721628014,-14.33579309889376,14.33579309889376,-5.003041706687327,5096.945,4655.355,4876.15,4546.345,5000.5915,5633.358781558569,4367.824218441432,1265.5345631171367,1d
2019-04-20,5258.68,5333.42,5230.1,5291.73,19168.908274,71.36291951277877,256.42229965639217,271.2941057043025,-14.871806047910354,14.871806047910354,-4.2539644609942115,5097.32,4658.0,4877.66,4546.345,5059.9805,5552.367896933573,4567.593103066426,984.7747938671473,1d
2019-04-21,5292.91,5314.35,5165.0,5256.14,25549.570939,68.941986362461,247.32814174927262,266.50091291329653,-19.172771164023914,19.172771164023914,-9.094157907119552,5141.71,4679.075,4910.3925,4546.345,5115.5595,5380.48594114739,4850.633058852611,529.8528822947792,1d
2019-04-22,5257.41,5400.0,5208.35,5357.14,29563.852309,71.85954365686838,245.44151499299005,262.2890333292353,-16.84751833624523,16.84751833624523,-1.886626756282567,5175.0,4712.0,4943.5,4546.345,5140.552,5397.493860474352,4883.610139525647,513.8837209487046,1d
2019-04-23,5357.14,5600.0,5332.41,5493.31,41262.103917,75.23702722158865,252.0288984176359,260.23700634691545,-8.20810792927955,8.20810792927955,6.58738342464585,5275.0,4812.015,5043.5075,4635.345,5168.587500000001,5449.85960504247,4887.315394957531,562.5442100849396,1d
2019-04-24,5490.91,5582.2,5333.35,5415.0,48224.152413,70.03137409374052,248.07087804187177,257.80378068590676,-9.732902644034994,9.732902644034994,-3.9580203757641357,5301.969999999999,4826.0,5063.985,4635.345,5194.404500000001,5466.469896732151,4922.33910326785,544.130793464301,1d
2019-04-25,5415.0,5491.84,5102.0,5219.9,49636.089948,59.066374025459695,226.5793136102402,251.55888727077348,-24.979573660533276,24.979573660533276,-21.49156443163156,5351.0,4833.5,5092.25,4651.775,5205.152,5463.04528735743,4947.25871264257,515.7865747148608,1d
2019-04-26,5220.47,5510.0,5161.62,5314.1,48912.294513,62.14802108269765,214.6736228035752,244.18183437733384,-29.508211573758643,29.508211573758643,-11.905690806665007,5351.0,4833.5,5092.25,4700.0,5218.6625,5469.564193966029,4967.760806033972,501.8033879320574,1d
2019-04-27,5315.0,5342.5,5257.67,5295.69,15422.896935,61.17864982724022,201.43077533050564,235.63162256796824,-34.2008472374626,34.2008472374626,-13.24284747306956,5351.0,4870.27,5110.635,4700.0,5224.9335,5476.950639518373,4972.916360481628,504.0342790367449,1d
2019-04-28,5295.69,5340.0,5259.48,5307.52,14371.433869,61.59320896763512,189.70352132362223,226.44600231909905,-36.742480995476825,36.742480995476825,-11.727254006883413,5351.0,5176.75,5263.875,4700.0,5228.4645,5483.019471153624,4973.909528846376,509.1099423072483,1d
2019-04-29,5309.81,5332.0,5178.8,5238.14,19918.135079,57.701526513092794,172.81905141710558,215.72061213870035,-42.90156072159476,42.90156072159476,-16.884469906516642,5351.0,5188.5,5269.75,4705.215,5232.871499999999,5484.879305932718,4980.86369406728,504.0156118654377,1d
2019-04-30,5238.14,5339.98,5192.15,5320.81,22238.06823,60.87379959315643,164.21578808388495,205.41964732773727,-41.20385924385232,41.20385924385232,-8.603263333220639,5351.0,5230.610000000001,5290.805,4705.215,5233.4995,5486.316843192714,4980.6821568072855,505.6346863854287,1d
2019-05-01,5321.94,5402.0,5316.2,5383.2,17217.473216,63.12165818976454,160.58091466801216,196.45190079579226,-35.8709861277801,35.8709861277801,-3.6348734158727893,5351.0,5230.610000000001,5290.805,4705.215,5251.791,5492.036601241777,5011.545398758223,480.49120248355393,1d
2019-05-02,5383.2,5538.0,5370.0,5492.87,22795.787835,66.73903461941356,164.65170142574152,190.09186092178211,-25.440159496040593,25.440159496040593,4.0707867577293655,5342.1,5230.610000000001,5286.3550000000005,4705.215,5274.034000000001,5517.051329373901,5031.0166706261,486.0346587478016,1d
2019-05-03,5494.81,5844.0,5477.57,5772.69,46297.172849,73.80044979676995,188.28651496611928,189.73079173064954,-1.444276764530258,1.444276764530258,23.634813540377763,5473.0,5352.610000000001,5412.805,4827.215,5310.4075,5615.408628383197,5005.406371616804,610.0022567663927,1d
2019-05-04,5770.62,5900.0,5587.45,5829.45,39682.408991,74.96165975382412,209.1859669995647,193.62182678443259,15.564140215132113,15.564140215132113,20.899452033445414,5530.8099999999995,5380.610000000001,5455.71,4855.215,5345.3150000000005,5713.576697899773,4977.053302100228,736.5233957995442,1d
