Y_1h,Y_4h,Y_12h,Y_24h,Y_48h
0.00010189822,-0.00025368412,-0.04441484,-0.056041237,-0.03691178
0.018120874,0.014321262,0.008412941,0.02030811,-0.05336984
0.010636906,-0.0011850758,0.008769781,-0.072138235,-0.09359755
0.003139547,-0.024644885,-0.023407716,-0.023287497,0.09704838
-0.01141405,0.0024779409,0.060908012,0.122899145,0.1070852
-0.0019516425,-0.004095427,0.022286361,-0.014263281,0.0031535835
-0.0035075503,0.017096305,0.02434908,0.017668052,-0.019461988
-0.0225623,-0.04923785,-0.027525607,-0.036473382,0.05544958
0.002035427,-0.014682096,0.004866064,0.09519102,0.12929773
0.0013915371,0.0034829206,0.011979587,0.031524092,0.019368941
-0.010750188,0.0036879217,0.0015353388,-0.011790796,-0.042885642
0.005255715,0.009847718,-0.020470545,-0.031481545,-0.05522281
0.0007645478,0.0046240194,0.0041111372,-0.024555616,-0.07442767
-0.00069328863,0.0065120975,-0.006412302,-0.051219225,-0.06075612
0.010248326,-0.015626201,-3.0494542e-05,-0.01008356,-0.004726619
0.0071478104,0.011807161,-0.04128062,0.0054117674,-0.10140681
-0.007991082,-0.037403606,-0.09221642,-0.106189676,-0.05396893
0.02640755,0.035466507,-0.059334673,0.058774386,0.04414063
0.010527841,0.0043582334,0.016242135,-0.013856582,0.027840864
-0.01617903,-0.019300353,0.02644818,0.04226639,-0.035751194
0.0070882416,0.0053482368,-0.043239802,-0.07475107,-0.0641266
-0.0009890621,0.011073298,-0.02237439,0.0115398,0.07966799
0.01532938,0.023890015,0.029159192,0.06741529,0.078105204
-0.008354653,-0.0058370405,-0.0037534416,0.01006686,0.038287397
-0.007840789,-0.0011944643,0.02634347,0.027950186,-0.005009032
-0.0008852108,-0.031296033,-0.034553505,-0.032058958,-0.058568925
0.0060066376,-0.011445364,-0.030875787,-0.027439397,-0.03456972
-0.015117866,-0.018520929,-0.01588216,-0.007338502,0.021471366
0.0044054,0.004136963,0.030329093,0.029018166,0.039179895
-0.0015098548,0.008029398,0.021681542,0.0098863505,-0.013248508
-0.008122994,-0.018393744,-0.03938598,-0.02290545,-0.019475125
-0.008046443,0.017951898,0.010124238,0.0035123206,-0.024447525
0.0020709843,0.015863456,0.020235833,-0.027859643,-0.05176379
0.002710887,0.002719318,-0.018237116,-0.024624618,0.024971886
0.008710749,0.019646471,0.018644445,0.05081551,0.040958792
-0.00801776,-0.0114055155,-0.0052564223,-0.009399267,0.0038575071
-0.0031286976,-0.0076896492,0.00053440104,0.013382064,-0.01957046
-0.0004948603,0.00376572,-0.017705135,-0.032509144,-0.05115535
0.0029334468,0.0017613417,-0.021393595,-0.019304927,-0.0032704067
-0.0014030722,-0.015160602,-0.003346821,0.016351176,-0.023981197
-0.0050843414,-0.008689425,-0.03726802,-0.039668575,-0.039896123
0.005194298,0.008328076,0.002213052,-0.00023732755,0.010462888
-0.007901779,-0.007860374,-0.0042706714,0.010702728,-0.0011328675
0.0074406457,0.0031937212,-0.007195468,-0.011710129,-0.036699858
3.417648e-05,0.0044720257,-0.028078405,-0.02529659,-0.0633671
-0.005827969,-0.037059594,-0.035441328,-0.039120484,0.040627446
0.004987195,0.036725823,0.062305257,0.08285017,0.093294
-0.0024437464,0.00033475616,0.004191759,0.009718231,0.04680294
0.012249466,0.009880199,0.0020788058,0.036744807,0.050918564
0.0014442183,0.003967261,0.0078116194,0.013696875,0.09546349
-0.0026233194,0.010345641,0.008241989,0.08077219,0.10046874
0.042021375,0.04085007,0.05098293,0.018370967,0.06252991
-0.015148535,-0.013115718,0.02421955,0.043413125,0.05243857
0.020709082,0.015525426,0.015677169,0.008669453,0.02139192
0.0061608134,0.01410017,0.007845656,0.012615467,0.062892005
0.004862707,-0.0025046659,-0.029986918,0.049690608,0.04587455
0.0017629488,-0.0018302677,-0.005610349,-0.0036435742,-0.05654668
-0.00072237407,0.007676902,-0.0044008237,-0.053107146,-0.05767745
0.0023497676,0.0037956503,-0.0062501193,-0.004841717,-0.028130626
-0.01283437,-0.025406336,-0.023709817,-0.023405364,0.005778097
-0.001321642,-0.011354026,0.011808053,0.029878559,0.04307097
-0.0015939967,-0.0048284745,-0.03832793,0.012826114,0.09365983
0.013343528,0.0026458933,0.017492853,0.0799104,0.11214772
-0.0023154463,0.00057314266,0.0059629246,0.030118551,-0.0019505316
-0.010565672,-0.005460549,0.009707858,-0.03112996,0.031231714
-0.0021076342,0.00913724,0.057583418,0.06429808,0.058876205
0.00088368874,-0.0110252155,-0.0011323483,-0.0051132557,-0.0044523533
0.0009844445,-0.0024280883,0.005444132,0.00066431426,-0.027057318
0.0052064857,-0.0037758437,-0.02532557,-0.02770274,0.0408435
0.0066931173,0.0056679444,0.003920105,0.0049678306,0.051726438
-0.0019445985,-0.020213414,-0.0103254,0.04653976,0.08494915
0.0011255721,-0.0005400881,0.00050635915,0.036847405,0.03865749
0.003220645,-0.005167284,0.0066760825,0.00174822,0.011058253
0.0012711453,0.0030003777,-0.0020860326,0.009293967,0.0052716127
0.008177278,0.017837686,0.017298179,-0.0039855093,-0.028542329
-0.00538049,0.0052397023,0.0022656585,-0.02465785,0.0013372113
0.003089276,-9.061016e-05,-0.0049543567,0.026651198,-0.015801514
-0.011283691,-0.028469024,-0.047519118,-0.04133428,-0.0008647198
-0.0002658246,-0.006881701,0.0018914583,0.042214975,0.048882682
-0.0021017327,-0.0058959606,-0.0076962626,0.006410714,-0.017157415
-0.004254756,-0.02862131,-0.024207998,-0.02341548,-0.05473099
0.0018028902,-0.010970426,-0.01685811,-0.032107137,-0.033980086
0.00069056795,0.004525058,0.020586267,-0.0019372172,0.041382473
0.0022485382,0.008526843,0.020364745,0.043400187,0.03881356
0.018916398,0.012244705,0.025101122,-0.004403153,0.023227466
-0.00047930452,0.023401149,0.042705413,0.02774992,0.03281934
-0.0046038684,0.008242442,0.0063218153,0.0049370034,0.03649827
-0.0013086809,-0.006578198,-0.001094189,0.031411976,0.04651322
0.0012885253,-0.0010473257,-0.0071983817,0.014662673,-0.090689115
-0.00019923806,0.0003807618,-0.028851414,-0.10370239,-0.11680495
0.0031954146,-0.012837762,-0.016618509,-0.014803752,-0.009751585
-0.005223343,-0.0037632838,0.007144303,0.0051288265,-0.024129301
0.0068152314,-0.00027137683,-0.01422099,-0.029105315,-0.034838066
0.0025958966,0.0018168421,0.007695563,-0.0059106452,0.018241825
-8.920234e-05,0.008455779,0.023154655,0.024293402,0.0047761817
-0.01887203,-0.028990526,-0.030760638,-0.01905656,0.024075467
-0.00079501956,-0.0018838248,0.030195368,0.043948814,0.06025124
-0.0022129074,-0.006094072,0.005147226,0.015657267,0.0073142457
0.0016014699,0.008216594,0.0029970598,-0.008215342,-0.010674121
0.011115755,0.012039,-0.0007383158,-0.002479364,0.009094909
0.0045398576,0.019985426,0.020633083,0.011602777,-0.008531263
